the_geom,sysid,sum_min,num_trip,lat,lng,sysname,year,assigned_month,pct_ttl_num_trips,bin_num_trip,mar_ind,sysorder,may_ind,dateStr,dateTxt,display,sysname_alt,yroverchange,yroverchange_bin,trip_type
POINT (-122.410143 37.773833),42,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,32,,,1,2,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"San Francisco, CA (Bay Wheels)",,,2
POINT (-85.3096801 35.0456297),54,,,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,32,,,0,13,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,2
POINT (-79.9849659685496 40.4454577489795),29,,,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,32,,,0,11,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,1
POINT (-87.6297982 41.8781136),60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,32,,,1,4,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chicago, IL (Divvy)",,,2
POINT (-97.7492916839957 30.2703327863944),53,,,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,32,,,0,12,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,1
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,32,,,1,6,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Jersey City, NJ (CitiBike)",,,2
POINT (-82.9987942 39.9611755),58,6467.666667,403,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,32,,,1,8,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Columbus, OH (CoGo)",,,1
POINT (-122.410143 37.773833),42,2018668.7,167600,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,32,,,1,2,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"San Francisco, CA (Bay Wheels)",,,1
POINT (-122.6764816 45.5230622),74,61810.36667,2349,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,32,,,1,14,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Portland, OR (BikeTown)",,,1
POINT (-118.2436849 34.0522342),73,671,81,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,32,,,1,9,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Los Angeles, CA (Metro Bike Share)",,,9999
POINT (-72.673371 40.909849),3,5205854.617,396724,40.909849,-72.673371,"CitiBike (New York, NY)",2019,32,,,1,1,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"New York, NY (CitiBike)",,,1
POINT (-79.9849659685496 40.4454577489795),29,,,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,32,,,0,11,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-82.9987942 39.9611755),58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,32,,,1,8,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Columbus, OH (CoGo)",,,2
POINT (-85.3096801 35.0456297),54,,,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,32,,,0,13,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,1
POINT (-85.3096801 35.0456297),54,,,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,32,,,0,13,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,32,,,1,6,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Jersey City, NJ (CitiBike)",,,9999
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,32,,,1,10,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,9999
POINT (-79.9849659685496 40.4454577489795),29,,,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,32,,,0,11,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-97.7492916839957 30.2703327863944),53,,,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,32,,,0,12,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,2
POINT (-87.6297982 41.8781136),60,740455.55,52814,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,32,,,1,4,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chicago, IL (Divvy)",,,1
POINT (-82.9987942 39.9611755),58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,32,,,1,8,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Columbus, OH (CoGo)",,,9999
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,32,,,1,1,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"New York, NY (CitiBike)",,,2
POINT (-75.1652215 39.9525839),43,,,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,32,,,0,7,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,9999
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,32,,,1,5,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Boston Metro, MA (Blue Bikes)",,,9999
POINT (-77.0368707 38.9071923),56,,,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,32,,,0,3,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Washington, DC Metro (Capital Bikeshare)",,,9999
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,32,,,1,10,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,2
POINT (-97.7492916839957 30.2703327863944),53,,,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,32,,,0,12,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Austin, TX (MetroBike Austin)",,,9999
POINT (-118.2436849 34.0522342),73,114245,7310,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,32,,,1,9,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Los Angeles, CA (Metro Bike Share)",,,1
POINT (-75.1652215 39.9525839),43,,,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,32,,,0,7,0,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Philadelphia, PA (Indego)",,,2
POINT (-122.6764816 45.5230622),74,18935.41667,964,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,32,,,1,14,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Portland, OR (BikeTown)",,,9999
POINT (-122.410143 37.773833),42,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,32,,,1,2,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"San Francisco, CA (Bay Wheels)",,,9999
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,32,,,1,1,1,03/03/19 through 03/30/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"New York, NY (CitiBike)",,,9999
POINT (-122.6764816 45.5230622),74,131985.05,6883,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,41,,,1,14,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Portland, OR (BikeTown)",,,9999
POINT (-118.2436849 34.0522342),73,2734,193,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,41,,,1,9,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,9999
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,41,,,0,7,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Philadelphia, PA (Indego)",,,2
POINT (-75.1652215 39.9525839),43,1084095,65790,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,41,,,0,7,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Philadelphia, PA (Indego)",,,1
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,41,,,1,5,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,2
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,41,,,0,13,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chattanooga, TN (Bike Chattanooga)",,,9999
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,41,,,1,10,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,1
POINT (-82.9987942 39.9611755),58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,41,,,1,8,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Columbus, OH (CoGo)",,,2
POINT (-122.6764816 45.5230622),74,252348,14241,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,41,,,1,14,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Portland, OR (BikeTown)",,,2
POINT (-122.410143 37.773833),42,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,41,,,1,2,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",,,2
POINT (-72.673371 40.909849),3,27670056.18,2039360,40.909849,-72.673371,"CitiBike (New York, NY)",2019,41,,,1,1,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,1
POINT (-77.0368707 38.9071923),56,372070.2,24145,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,41,,,0,3,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Washington, DC Metro (Capital Bikeshare)",,,1
POINT (-118.2436849 34.0522342),73,16031,588,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,41,,,1,9,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,2
POINT (-79.9849659685496 40.4454577489795),29,180814,7102,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,41,,,0,11,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,1
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,41,,,1,1,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-87.6297982 41.8781136),60,4414194.05,280954,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,41,,,1,4,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chicago, IL (Divvy)",,,1
POINT (-74.039894 40.724851),9999,315124.7667,37116,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,41,,,1,6,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Jersey City, NJ (CitiBike)",,,1
POINT (-85.3096801 35.0456297),54,0,0,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,41,,,0,13,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chattanooga, TN (Bike Chattanooga)",,,2
POINT (-82.9987942 39.9611755),58,83979.2,3646,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,41,,,1,8,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Columbus, OH (CoGo)",,,1
POINT (-71.0588801 42.3600825),1,3081554.967,192023,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,41,,,1,5,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,1
POINT (-97.7492916839957 30.2703327863944),53,278014,13831,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,41,,,0,12,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Austin, TX (MetroBike Austin)",,,1
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,41,,,1,6,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Jersey City, NJ (CitiBike)",,,2
POINT (-77.0368707 38.9071923),56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,41,,,0,3,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Washington, DC Metro (Capital Bikeshare)",,,2
POINT (-87.6297982 41.8781136),60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,41,,,1,4,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chicago, IL (Divvy)",,,2
POINT (-122.410143 37.773833),42,6442105.8,541432,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,41,,,1,2,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",,,1
POINT (-85.3096801 35.0456297),54,218254.06,6720,35.0456297,-85.3096801,"Bike Chattanooga (Chattanooga, TN)",2019,41,,,0,13,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chattanooga, TN (Bike Chattanooga)",,,1
POINT (-77.0368707 38.9071923),56,0,0,38.9071923,-77.0368707,"Capital Bikeshare (Washington, DC)",2019,41,,,0,3,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Washington, DC Metro (Capital Bikeshare)",,,9999
POINT (-72.673371 40.909849),3,0,0,40.909849,-72.673371,"CitiBike (New York, NY)",2019,41,,,1,1,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,9999
POINT (-122.410143 37.773833),42,0,0,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,41,,,1,2,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",,,9999
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,41,,,0,11,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,2
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,41,,,0,12,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Austin, TX (MetroBike Austin)",,,2
POINT (-118.2436849 34.0522342),73,346064,22665,34.0522342,-118.2436849,"Metro Bike Share (Los Angeles, CA)",2019,41,,,1,9,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Los Angeles, CA (Metro Bike Share)",,,1
POINT (-87.6297982 41.8781136),60,0,0,41.8781136,-87.6297982,"Divvy (Chicago, IL)",2019,41,,,1,4,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Chicago, IL (Divvy)",,,9999
POINT (-74.039894 40.724851),9999,0,0,40.724851,-74.039894,"CitiBike (Jersey City, NJ)",2019,41,,,1,6,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Jersey City, NJ (CitiBike)",,,9999
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,41,,,1,10,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,9999
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,41,,,0,7,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Philadelphia, PA (Indego)",,,9999
POINT (-79.9849659685496 40.4454577489795),29,0,0,40.44545775,-79.98496597,"Healthy Ride, now POGOH (Pittsburgh, PA)",2019,41,,,0,11,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Pittsburgh, PA (Healthy Ride, now POGOH)",,,9999
POINT (-122.6764816 45.5230622),74,290757.3833,12966,45.5230622,-122.6764816,"BikeTown (Portland, OR)",2019,41,,,1,14,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Portland, OR (BikeTown)",,,1
POINT (-82.9987942 39.9611755),58,0,0,39.9611755,-82.9987942,"CoGo (Columbus, OH)",2019,41,,,1,8,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Columbus, OH (CoGo)",,,9999
POINT (-71.0588801 42.3600825),1,0,0,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,41,,,1,5,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,9999
POINT (-93.2650108 44.977753),25,0,0,44.977753,-93.2650108,"Nice Ride Minnesota (Minneapolis, MN)",2019,41,,,1,10,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Minneapolis, MN (Nice Ride Minnesota)",,,2
POINT (-97.7492916839957 30.2703327863944),53,0,0,30.27033279,-97.74929168,"MetroBike Austin (Austin, TX)",2019,41,,,0,12,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Austin, TX (MetroBike Austin)",,,9999
POINT (-72.673371 40.909849),3,,,40.909849,-72.673371,"CitiBike (New York, NY)",2019,42,,,1,1,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"New York, NY (CitiBike)",,,2
POINT (-122.410143 37.773833),42,,,37.773833,-122.410143,"Bay Wheels (San Francisco, CA)",2019,42,,,1,2,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"San Francisco, CA (Bay Wheels)",,,2
POINT (-75.1652215 39.9525839),43,0,0,39.9525839,-75.1652215,"Indego (Philadelphia, PA)",2019,42,,,0,7,0,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,1,"Philadelphia, PA (Indego)",,,9999
POINT (-71.0588801 42.3600825),1,,,42.3600825,-71.0588801,"Blue Bikes (Boston, MA)",2019,42,,,1,5,1,03/31/19 through 05/04/19,2019 period corresponding to 2020 and 2019 beginning to end of month,0,"Boston Metro, MA (Blue Bikes)",,,9999
